trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
153,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673326975,11072.0,loss,1,-11.75,1079.2322762012482,9.349542660473086
154,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673329270,11104.0,loss,1,-7.909091472625732,1071.3231847286224,10.013869307242109
155,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673329326,11120.0,loss,2,-5.529412269592285,1065.7937724590302,10.4783140445897
156,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673329387,11112.0,loss,1,-8.285715103149414,1057.5080573558807,11.17427531265824
157,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673329423,11128.0,loss,1,-8.285715103149414,1049.2223422527313,11.870236580726784
158,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673329525,11112.0,loss,18,-4.08695650100708,1045.1353857517242,12.213521788288496
159,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673329995,11120.0,loss,12,-11.75,1033.3853857517242,13.20046676503493
160,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673330562,11112.0,loss,1,-11.40000057220459,1021.9853851795197,14.158013428834401
161,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673330567,11128.0,win,17,6.34782600402832,1028.333211183548,13.624825770286645
162,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673332092,11144.0,win,24,18.83333396911621,1047.1665451526642,12.042913910183902
163,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673333525,11120.0,loss,1,-11.75,1035.4165451526642,13.029858886930338
164,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673333543,11104.0,loss,1,-10.235295295715332,1025.1812498569489,13.889575761621625
165,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673333568,11120.0,loss,17,-10.875,1014.3062498569489,14.803024835844388
